recipe_id,recipe_name,url,ingredients_dict,preparation_time,cooking_time
966,Aachari aloo tacos,https://www.youtube.com/watch?v=fgLcwwT5ReE,"{'MUSTARD OIL': 2, 'JEERA': 1, 'KALONJI': 1, 'HING': 1, 'DRY RED CHILLIES': 2, 'BABY POTATOES': 500, 'RED CHILLI POWDER': 1, 'CRUSHED CORIANDER SEEDS': 1, 'TURMERIC POWDER': 0.25, 'MUSTARD POWDER': 0.25, 'FENUGREEK POWDER': 0.25, 'AAMCHUR POWDER': 1, 'BLACK SALT': 0.25, 'POWDERED SUGAR': 1, 'WATER': 100, 'ONIONS': 0.5, 'CUCUMBER': 0.5, 'TOMATOES': 0.5, 'FRESH CORIANDER': 1, 'FRESH MINT': 1, 'TAMARIND WATER': 1, 'CHAAT MASALA': 0.5, 'CURD': 1, 'WHEAT DOUGH BALLS': 0, 'AACHARI ALOO': 0, 'FRESHLY PREPARED TACO SHELLS': 0, 'FRESHLY PREPARED SALSA': 0, 'ONION RINGS': 0, 'FRESH RED CHILLIES': 0}",25.0,30.0
967,Triple Schezwan maggi,https://www.youtube.com/watch?v=A7M_pyEb58Y,"{'OIL': '1 tsp', 'GREEN CHILLIES': '1-2', 'GARLIC': '1 tbsp', 'ONION': '1', 'WATER': '2 cups', 'MAGGI NOODLES': '3 packet', 'FRESHLY MADE VEGGIES IN SCHEZWAN SAUCE': '0'}",10.0,20.0
968,Veg angara,https://www.youtube.com/watch?v=2veHMV5Wz0o,"{'Oil': 2, 'Jeera': 1, 'Onions': 3, 'Ginger garlic paste': 2, 'Red chilli pastes': 2, 'Tomato puree': 4, 'Salt': 0, 'Cashew nut paste': 2, 'Turmeric powder': 0.25, 'Red chilli powder': 1, 'Coriander power': 1, 'Water': 500, 'Curd': 3, 'Carrot': 0.33, 'Capsicum': 0.5, 'Cauliflower': 0.5, 'French beans': 0.5, 'Baby corn': 0.5, 'Paneer': 1, 'Kasuri methi': 1, 'Garam masala': 1, 'Fresh coriander leaves': 2}",15.0,45.0
969,Dal pakwan chaat,https://www.youtube.com/watch?v=x2KXr7kpxg0,"{'REFINED FLOUR': 1, 'JEERA': 2, 'SALT': 0.5, 'OIL': 3, 'CHANA DAL': 1, 'TURMERIC POWDER': 0.25, 'WATER': 0}",30.0,30.0
970,Chicken ghee roast,https://www.youtube.com/watch?v=R9QQ_NMRfoI,"{'GUNTUR DRY RED CHILLIES': 3, 'KASHMIRI DRY RED CHILLIES': 3, 'CORIANDER SEEDS': 1, 'JEERA': 1, 'BLACK PEPPERCORNS': 1, 'FENNEL SEEDS': 1, 'METHI SEEDS': 1, 'CLOVES': 3, 'GARLIC CLOVES': 5, 'GINGER': 1, 'TAMARIND WATER': 2, 'WATER': 2, 'CURD': 0.5, 'TURMERIC POWDER': 0.25, 'SALT': 0, 'WHOLE CHICKEN': 750, 'LEMON JUICE': 0.5, 'GHEE': 3, 'ONIONS': 1, 'MARINATED CHICKEN': 0, 'FRESH CURRY LEAVES': 8}",60.0,30.0
971,Green thai curry,https://www.youtube.com/watch?v=yIJuNosqa1I,"{'CARROT': '0.5', 'BROCCOLI': '0.5', 'ZUCCHINI': '0.5', 'RED BELL PEPPER': '0.5', 'CAPSICUM': '0.5', 'MUSHROOM': '0.5', 'BABY CORN': '0.5', 'BROWN SUGAR': '1', 'WHITE PEPPER POWDER': 'a pinch', 'FRESHLY MADE THAI CURRY PASTE': '0', 'COCONUT MILK': '400', 'WATER': '100', 'SALT': '0', 'FRESH BASIL LEAVES': '2-3'}",15.0,25.0
972,Malai kofta,https://www.youtube.com/watch?v=X3nO6myHr60,"{'ONIONS': 3, 'TOMATOES': 2, 'CASHEW NUTS': 10, 'POTATOES': 5, 'PANEER': 0.5, 'CORN STARCH': 2, 'RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'ANARDANA POWDER': 1, 'GARAM MASALA': 0.5, 'TURMERIC POWDER': 0.25, 'FRESH CREAM': 0.5, 'KASURI METHI': 1, 'FRESH CORIANDER LEAVES': 1}",25.0,30.0
973,Chilli garlic stir fried noodles,https://www.youtube.com/watch?v=NUAeVJkWB9Y,"{'Oil': '1 tbsp', 'Garlic': '2 tbsp', 'Ginger': '1 tbsp', 'Green chillies': '3-4 nos.', 'Onions': '1 medium size', 'Carrots': '½ cup', 'Red bell pepper': '½ cup', 'Yellow bell pepper': '½ cup', 'Capsicum': '½ cup', 'Mushroom': '½ cup', 'Broccoli': '½ cup', 'Cabbage': '1 cup', 'Soy sauce': '1 tbsp', 'Red chilli sauce': '2 tbsp', 'Honey': '1 tbsp', 'Salt': 'to taste', 'Black pepper': '1/4th tsp', 'Cornstarch': '1 tbsp', 'Paneer': '½ cup', 'Boiled noodles': '3 cups', 'Vinegar': '1 tsp', 'Spring onion greens': '1/4th cup', 'Blanched spinach': '1/4th cup'}",15.0,25.0
974,Egg chilli,https://www.youtube.com/watch?v=Mb--KakMuKc,"{'EGGS': 5, 'REFINED FLOUR': 0.5, 'CORNSTARCH': 1, 'OIL': 1, 'GARLIC': 1, 'GINGER': 0.5, 'GREEN CHILLIES': 3, 'SPRING ONION BULBS': 0.25, 'RED BELL PEPPERS': 1, 'CAPSICUM': 1, 'SOY SAUCE': 2, 'RED CHILLI SAUCE': 2, 'SPRING ONION GREENS': 2}",15.0,25.0
975,Nutri kulcha,https://www.youtube.com/watch?v=uh4eCGkvzYE,"{'SOYA MINI CHUNKS': 2, 'TOMATOES': 4, 'GREEN CHILLIES': 3, 'GINGER': 1, 'ONIONS': 1, 'CAPSICUM': 1, 'SPINACH': 0.5, 'WATER': 500, 'BUTTER': 1, 'FRESH CREAM': 2}",25.0,45.0
976,Makhana chaat,https://www.youtube.com/watch?v=tbt5BsncnQ4,"{'GHEE': 2, 'FOX NUTS (MAKHANA)': 2, 'CURD': 2, 'POWDERED SUGAR': 0.25, 'TAMARIND CHUTNEY': 0, 'GREEN CHUTNEY': 0, 'BLACK SALT': 0, 'JEERA POWDER': 0, 'POMEGRANATE SEEDS': 0, 'SEV': 0, 'FRESH CORIANDER LEAVES (CHOPPED)': 0}",25.0,45.0
978,Mutton kheema ghotala,https://www.youtube.com/watch?v=739unoyS0WY,"{'Boiling water': 0, 'Salt': 0, 'Turmeric powder': 0.25, 'Ginger': 0.5, 'Garlic': 1, 'Mutton kheema': 500, 'Oil': 3, 'Cinnamon stick': 1, 'Green Cardamom': 2, 'Black cardamom': 1, 'Cloves': 3, 'Black pepper corns': 4, 'Bay leaf': 1, 'Onions': 0, 'Ginger garlic paste': 1, 'Green chilli': 1, 'Red chilli powder': 1, 'Coriander powder': 1, 'Jeera powder': 1, 'Tomatoes': 4, 'Green peas': 0.5, 'Reserved mutton stock': 0, 'Eggs': 3, 'Lemon juice': 1, 'Fresh coriander': 1}",15.0,45.0
979,Crispy Schezwan noodles nest,https://www.youtube.com/watch?v=aENvuTFIHOo,"{'NOODLES': 0, 'OIL': 0, 'GARLIC': 1, 'GINGER': 1, 'CAPSICUM': 0.5, 'SWEET CORN': 0.5, 'KETCHUP': 1, 'RED CHILLI SAUCE': 1, 'SCHEZWAN SAUCE': 2, 'SALT': 0, 'BLACK PEPPER': 0, 'WATER': 100, 'PANEER': 0.5, 'SPRING ONION GREENS': 2}",15.0,30.0
980,Cheesy pizza fries candy,https://www.youtube.com/watch?v=PBQNx39RRMg,"{'POTATOES': 5, 'BUTTER': 1, 'ONIONS': 1, 'GREEN CHILLIES': 2, 'BLACK PEPPERCORNS': 12, 'FRESH CREAM': 200, 'PROCESSED CHEESE': 250}",30.0,25.0
981,Bun less mean bean burger,https://www.youtube.com/watch?v=1bi7BuO3YR8,"{'RAJMA': 1, 'WATER': 0, 'POHA': 1, 'ONIONS': 1, 'GREEN CHILLIES': 2, 'GINGER GARLIC PASTE': 1, 'FRESH CORIANDER': 1, 'OIL': 0, 'HUNG CURD': 1, 'FRESH MINT LEAVES': 3, 'ROMAINE LETTUCE': 0, 'TOMATO': 0, 'ONION': 0}",60.0,25.0
982,Khada pav bhaji,https://www.youtube.com/watch?v=1FGM2_-FZ9o,"{'BUTTER': 3, 'JEERA': 1, 'ONIONS': 1, 'GARLIC': 10, 'RED CHILLI': 4, 'CAPSICUM': 1, 'BEETROOT': 0.5, 'CAULIFLOWER': 0.5, 'GREEN PEAS': 0.5, 'TOMATOES': 4, 'SALT': 0, 'WATER': 100, 'POTATOES': 4, 'PAV BHAJI MASALA': 2, 'LEMON JUICE': 1, 'FRESH CORIANDER': 2}",20.0,25.0
983,Anda pakora,https://www.youtube.com/watch?v=rJqWZjnOSDQ,"{'EGGS': 6, 'GREEN CHILLIES': 2, 'GINGER GARLIC PASTE': 1, 'RED CHILLI POWDER': 1, 'JEERA POWDER': 1, 'AJWAIN': 1, 'CHAT MASALA': 1, 'SPRING ONION GREENS': 2, 'FRESH MINT LEAVES': 1, 'FRESH CORIANDER LEAVES': 1, 'BESAN': 0.25, 'WATER': 3}",10.0,15.0
984,Creamy cuppa maggi,https://www.youtube.com/watch?v=cF8L-iCmPJA,"{'BUTTER': 1, 'REFINED FLOUR': 1, 'MILK': 500, 'RED BELL PEPPER': 0.5, 'CAPSICUM': 0.5, 'YELLOW BELL PEPPER': 0.5, 'CARROT': 0.5, 'SWEET CORN': 0.5, 'WATER': 750, 'MAGGI': 2, 'TOMATO KETCHUP': 4}",10.0,20.0
985,Stuffed tandoori mushroom,https://www.youtube.com/watch?v=ED2XfUdpNJM,"{'PANEER': 200, 'SPINACH': 0.5, 'ONION': 0.5, 'ANARDANA POWDER': 1, 'MUSTARD OIL': 1, 'RED CHILLI POWDER': 1, 'CURD': 0.5, 'GINGER GARLIC PASTE': 1, 'TURMERIC POWDER': 0.25, 'CORIANDER POWDER': 1, 'JEERA POWDER': 1, 'AAMCHUR POWDER': 1, 'ROASTED BESAN': 1, 'LEMON JUICE': 1, 'MUSHROOM': 500, 'CAPSICUM': 0.5, 'TOMATOES': 0.5, 'MINT LEAVES': 1, 'GREEN CHILLIES': 2, 'SPRING ONION BULBS': 0.25, 'SPRING ONION GREENS': 0.25, 'GARLIC CLOVES': 4, 'GHEE': 1}",30.0,15.0
986,Paneer Tikka Masala Tacos,https://www.youtube.com/watch?v=QSZR1DUgnfs,"{'PANEER': '250gm', 'CURD': '1 cup', 'GINGER GARLIC PASTE': '1 tbsp', 'ONIONS': '2', 'TOMATOES': '2', 'CAPSICUM': '1', 'GREEN CHILLIES': '2', 'REFINED FLOUR': '2 cups'}",60.0,30.0
987,Pepper chicken,https://www.youtube.com/watch?v=zwuY6mzcQjw,"{'Oil': 2, 'Cinnamon': 1, 'Cardamom': 3, 'Bay leaf': 1, 'Cloves': 3, 'Dry red chillies': 5, 'Garlic cloves': 8, 'Ginger': 2, 'Onions': 2, 'Turmeric powder': 0.25, 'Red chilli powder': 2, 'Salt': 0, 'Curry leaves': 10, 'Boneless Chicken': 200, 'Water': 250, 'Freshly crushed black pepper': 1}",10.0,25.0
988,Malai tikka roll,https://www.youtube.com/watch?v=BpKjf9g2k5w,"{'CHICKEN': '500gm', 'ALMOND': '2 tbsp', 'HUNG CURD': '3/4th cup', 'FRESH CREAM': '3 tbsp', 'GREEN CHILLI': '1 tsp', 'GARAM MASALA': '2 tsp', 'KASURI METHI': '1 tsp', 'WHITE PEPPER': '1/4th tsp', 'FRESH CORIANDER': '1 tbsp', 'CORN STARCH': '1 tbsp', 'GHEE': '2 tbsp', 'WHEAT CHAPATI': 'as required', 'OIL': '1 tsp', 'EGGS': '1', 'ONIONS': '2', 'LEMON JUICE': '1 tsp', 'CHAAT MASALA': '1 tsp'}",90.0,30.0
989,Chilli basil prawns,https://www.youtube.com/watch?v=oylvitQmYDg,"{'Prawns': '250 gm', 'Ginger': '1 tbsp', 'Garlic': '1 tbsp', 'Spring onion bulbs': '1/4th cup', 'Red chilli sauce': '2 tbsp', 'Ketchup': '2 tbsp', 'Soy sauce': '1 tsp', 'Basil leaves': 'handful', 'Spring onion greens': '1 tbsp', 'Oil': '2 tbsp'}",30.0,25.0
990,Aloo tikki chaat,https://www.youtube.com/watch?v=DbFoIYrvWNQ,"{'POTATOES': 5, 'POHA': 0.5, 'GINGER GARLIC PASTE': 1, 'CORIANDER LEAVES': 1, 'MINT LEAVES': 1, 'KASURI METHI': 1, 'CORIANDER POWDER': 1, 'RED CHILLI POWDER': 1, 'JEERA POWDER': 1, 'GARAM MASALA': 1, 'CHAAT MASALA': 1, 'AAMCHUR POWDER': 0.5, 'GHEE / OIL': 0}",30.0,25.0
991,Veg Manchurian Fries,https://www.youtube.com/watch?v=ZUIATW8JCEk,"{'CABBAGE': 1, 'CARROT': 1, 'FRENCH BEANS': 0.5, 'GINGER GARLIC': 1, 'CORN STARCH': 0.25, 'REFINED FLOUR': 0.75, 'SOY SAUCE': 1, 'OIL': 0, 'POTATOES': 5.5, 'ICE COLD WATER': 0, 'SALT & PEPPER': 0, 'PIZZA SAUCE': 0, 'CHEESE SAUCE': 0}",35.0,30.0
992,Mac n cheese eggizza,https://www.youtube.com/watch?v=RKf5XX4l7L4,"{'BUTTER': 2, 'FLOUR': 1, 'MILK': 250, 'SALT': 0, 'PEPPER': 0, 'OREGANO': 1, 'CHILLI': 1, 'MACARONI': 1, 'CHEESE': 0.5, 'EGGS': 4, 'PARSLEY': 1}",10.0,25.0
993,Chatpata sprouts & oats uttapam,https://www.youtube.com/watch?v=no80nCS3cOQ,"{'OATS': 1, 'CURD': 1, 'MIXED SPROUTS': 1, 'TOMATOES': 1, 'ONION': 1, 'GREEN CHILLIES': 1, 'FRESH CORIANDER LEAVES': 1, 'FRESH MINT LEAVES': 1}",25.0,15.0
994,Chicken sweet corn soup,https://www.youtube.com/watch?v=e6rkmsJBKOY,"{'SWEET CORN': 1.5, 'CHICKEN': 200, 'CARROTS': 0.5, 'FRENCH BEANS': 0.5, 'CHICKEN STOCK': 2, 'GREEN CHILLIES': 1, 'HONEY': 1, 'CORNSTARCH': 2, 'EGGS': 2, 'SPRING ONION GREENS': 3}",15.0,25.0
995,Grilled chicken burger,https://www.youtube.com/watch?v=tGOJ588yeqA,"{'CHICKEN': '500gm', 'ONION': '2', 'VINEGAR': '1 tbsp', 'MAYONNAISE': '½ cup', 'RED CHILLI SAUCE': '1 tbsp', 'KETCHUP': '1 tbsp', 'LETTUCE': '1 cup', 'BLACK PEPPER': '1 tbsp', 'SALT': '7', 'GARLIC': '1 tbsp', 'FRESH CORIANDER': 'handful', 'CHEESE': '6', 'BURGER BUNS': '6'}",25.0,20.0
996,Masala rava idli,https://www.youtube.com/watch?v=c_aEozKcgj8,"{'RAVA': 1, 'SALT': 0, 'CURD': 1, 'WATER': 100, 'OIL': 1, 'MUSTARD SEEDS': 1, 'URAD DAL': 1, 'GREEN CHILLIES': 2, 'CASHEW NUTS': 2, 'CURRY LEAVES': 1, 'BAKING SODA': 1, 'DRY RED CHILLI': 20, 'WHITE SESAME SEEDS': 0.5, 'CHANA DAL': 0.25, 'ASAFOETIDA': 1, 'BUTTER': 2, 'ONIONS': 2, 'GARLIC PASTE': 1, 'TOMATOES': 2, 'PODI MASALA': 2, 'FRESH CORIANDER LEAVES': 1}",60.0,25.0
997,Grilled harissa paneer with mashed potatoes,https://www.youtube.com/watch?v=_2G0bdR7ZlU,"{'POTATOES': 3, 'BUTTER': 0.25, 'CREAM': 200, 'BELL PEPPERS': 1, 'AJWAIN': 1, 'CORIANDER SEEDS': 1, 'CUMIN SEEDS': 1, 'RED CHILLI': 8, 'GARLIC': 7, 'SUGAR': 1, 'LEMON JUICE': 1, 'WATER': 2, 'OLIVE OIL': 1, 'PANEER': 500, 'CARROT': 0.5, 'MUSHROOM': 0.5, 'BROCCOLI': 0.5, 'MIXED HERBS': 2}",30.0,30.0
998,Crispy papad fries,https://www.youtube.com/watch?v=hGy3vhFsxIQ,"{'POTATOES': 5, 'REFINED FLOUR': 0.5, 'RICE FLOUR': 0.5, 'BESAN': 2, 'GARLIC POWDER': 1.5, 'RED CHILLI FLAKES': 1.5, 'MIXED HERBS': 1, 'BLACK PEPPER': 1, 'SALT': 1, 'CHEESE': 0.25, 'RAW PAPAD': 7, 'OIL': 0}",25.0,20.0
999,Matar anda masala,https://www.youtube.com/watch?v=-UBEl8XSFEE,"{'EGGS': 8, 'OIL': 0, 'TURMERIC POWDER': 0.75, 'TOMATOES': 5, 'GHEE': 2, 'JEERA': 1, 'ONIONS': 2, 'GINGER GARLIC PASTE': 2, 'GREEN CHILLIES': 1, 'SALT': 0, 'ROASTED BESAN': 1, 'RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'GREEN PEAS': 1, 'WATER': 0, 'KASURI METHI': 1, 'GARAM MASALA': 1, 'FRESH CREAM': 2, 'FRESH CORIANDER LEAVES': 1}",15.0,30.0
1000,Lettuce wraps,https://www.youtube.com/watch?v=paOyi5hPwHs,"{'LETTUCE': 1, 'RICE NOODLES': 1, 'OIL': 2, 'GARLIC': 1, 'GINGER': 1, 'CARROT': 0.5, 'CAPSICUM': 0.5, 'RED BELL PEPPER': 0.5, 'YELLOW BELL PEPPER': 0.5, 'SWEET CORN': 0.5, 'RED CHILLI SAUCE': 1, 'SCHEZWAN SAUCE': 1, 'KETCHUP': 1, 'SOY SAUCE': 1, 'PINEER': 1, 'VINEGAR': 1, 'BASIL LEAVES': 10, 'SPRING ONION GREENS': 1}",20.0,15.0
1001,Crunchy aloo tikki with cheese crown,https://www.youtube.com/watch?v=EHSWCHpJgGI,"{'PROCESSED CHEESE': 0, 'HUNG CURD': 0.5, 'FRESH MINT LEAVES': 2, 'OIL': 1, 'GINGER GARLIC PASTE': 1, 'GREEN CHILLIES': 2, 'CHANA DAL': 0.5, 'RED CHILLI POWDER': 1, 'ANARDANA POWDER': 1, 'CORIANDER POWDER': 1, 'AAMCHUR POWDER': 1, 'JEERA POWDER': 1, 'SALT': 0, 'POTATOES': 1, 'BEETROOT': 1, 'FRESH CORIANDER': 2, 'SLICE OF BREAD': 1}",30.0,30.0
1002,Oats baida roti,https://www.youtube.com/watch?v=Y99UFYk6wgo,"{'Eggs': 3, 'Capsicum': 1, 'Onions': 1, 'Tomatoes': 1, 'Sweet corn': 0.25, 'French beans': 0.25, 'Oats': 0.5, 'Wheat flour': 0.5}",25.0,25.0
1003,Grilled pineapple chicken with stir fried rice,https://www.youtube.com/watch?v=XeQnYBZCOvU,"{'CHICKEN': '500gm', 'PINEAPPLE': '1', 'SOY SAUCE': '1 tbsp', 'RED CHILLI SAUCE': '1 tbsp', 'GARLIC': '1 tbsp', 'GINGER': '1 tbsp', 'GREEN CHILLIES': '1-2', 'CORN STARCH': '1 tbsp', 'VINEGAR': '1 tsp', 'OIL': '2 tbsp', 'GINGER GARLIC PASTE': '1 tbsp', 'SPRING ONION GREENS': '2 tbsp', 'RED BELL PEPPER': '1', 'CAPSICUM': '1', 'YELLOW BELL PEPPER': '1', 'FRENCH BEANS': '1/2 cup', 'SUGAR': '1 tsp', 'GREEN CHILLI PASTES': '1 tsp', 'EGGS': '2', 'COOKED RICE': '4 cups'}",30.0,20.0
1004,Homemade french fries with cheese sauce,https://www.youtube.com/watch?v=ZaXRdRDJd7U,"{'POTATOES': 5, 'OIL': 0}",30.0,25.0
1005,Paneer tikka salad,https://www.youtube.com/watch?v=3oA8HijO3jE,"{'PANEER': '250 gm', 'MUSTARD OIL': '1 tsp', 'RED CHILLI POWDER': '1 tbsp', 'THICK CURD': '1.25 cup', 'GINGER GARLIC PASTE': '1 tbsp', 'CORIANDER POWDER': '1 tbsp', 'JEERA POWDER': '1 tsp', 'GARAM MASALA': '1 tsp', 'BLACK SALT': '0.5 tsp', 'AAMCHUR POWDER': '0', 'OLIVE OIL': '2 tbsp', 'BROWN BREAD': '3 slices', 'ROMAINE LETTUCE': '1 bunch', 'ICE BURG LETTUCE': '1 cup', 'FRESH MINT LEAVES': '0.25 cup', 'LEMON ZEST': '0', 'LEMON JUICE': '1 tsp', 'HONEY': '1 tbsp', 'VINEGAR': '1 tsp', 'ONIONS': '1', 'RED BELL PEPPERS': '1'}",20.0,15.0
1006,Grilled broccoli baby corn mushroom skewers in chilli garlic sauce,https://www.youtube.com/watch?v=gMRobZ1XIDs,"{'BABY CORN': 1, 'BROCCOLI': 1, 'MUSHROOM': 1, 'GINGER GARLIC PASTE': 1, 'SOY SAUCE': 1, 'OIL': 1, 'GARLIC': 1, 'SPRING ONION': 0.25, 'GREEN CHILLIES': 3, 'CAPSICUM': 1, 'YELLOW BELL PEPPER': 1, 'RED BELL PEPPER': 1, 'SPRING ONION GREENS': 2, 'RED CHILLI SAUCE': 1, 'WATER': 100, 'CORNSTARCH': 1, 'BUTTER': 1, 'ONIONS': 1, 'CABBAGE': 1}",15.0,25.0
1007,Kadhai chicken,https://www.youtube.com/watch?v=rvU3VVQqZQU,"{'CHICKEN': '750 gm', 'GINGER': '1 inch', 'GARLIC': '4-5 cloves', 'TOMATOES': '3-4 medium size', 'CURD': '½ cup', 'FRESH CREAM': '2 tbsp', 'CAPSICUM': '1 medium size', 'ONIONS': '1 medium size', 'GREEN CHILLIES': '1-2 nos', 'FRESH CORIANDER LEAVES': '1 tbsp'}",30.0,45.0
1008,Anda bhurji toast,https://www.youtube.com/watch?v=4Ls4xFBW3kQ,"{'EGGS': 4, 'OIL': 1, 'JEERA': 1, 'ONIONS': 2, 'GREEN CHILLIES': 2, 'TOMATOES': 2, 'SALT': 0, 'TURMERIC POWDER': 0.5, 'CORIANDER POWDER': 1, 'RED CHILLI POWDER': 2, 'GARAM MASALA POWDER': 1, 'FRESH CORIANDER': 2, 'HUNG CURD': 0.5, 'FRESH MINT LEAVES': 2, 'PAV': 6, 'PROCESSED CHEESE': 0}",10.0,20.0
1009,Paneer hot pan,https://www.youtube.com/watch?v=HHO9ENar3T8,"{'PANEER': '250gm', 'GINGER': '1 tbsp', 'GARLIC': '1 tbsp', 'CORN STARCH': '1 tbsp', 'OIL': '0', 'CAPSICUM': '1', 'SCHEZWAN SAUCE': '3 tbsp', 'KETCHUP': '2 tbsp', 'RED CHILLI SAUCE': '1 tbsp', 'WATER': '50 ml', 'CORNSTARCH': '1 tbsp', 'SPRING ONION': '½ cup', 'BUTTER': '1 tbsp', 'ONIONS': '1', 'CABBAGE': '1 cup'}",15.0,25.0
1010,Veg Peri Peri Sandwich,https://www.youtube.com/watch?v=gPYXVPiT8do,"{'RED CHILLI POWDER': 1, 'GARLIC POWDER': 1, 'BLACK SALT': 1, 'POWDERED SUGAR': 1, 'CINNAMON POWDER': 0.5, 'DRIED OREGANO': 1, 'GINGER POWDER': 1, 'MAYONNAISE': 1, 'CABBAGE': 0.5, 'CARROT': 0.5, 'SANDWICH BREAD': 0, 'BUTTER': 0, 'POTATOES': 0, 'ONIONS': 0, 'TOMATOES': 0, 'CAPSICUM': 0, 'PROCESSED CHEESE': 0}",15.0,15.0
1011,Cheesy pav bhaji masala omelette,https://www.youtube.com/watch?v=Dw7nX0EFAao,"{'OIL': 1, 'JEERA': 1, 'ONIONS': 2, 'GARLIC PASTE': 2, 'RED CHILLI PASTE': 1, 'CAPSICUM': 1, 'TOMATOES': 3, 'TURMERIC POWDER': 0.25, 'PAV BHAJI MASALA POWDER': 1, 'WATER': 100, 'LEMON JUICE': 1, 'FRESH CORIANDER': 1, 'EGGS': 3, 'BLACK PEPPER POWDER': 'a pinch', 'BUTTER': 1, 'MOZZARELLA CHEESE': 'as required'}",15.0,15.0
1012,Veggies in peri peri sauce with herbed brown rice,https://www.youtube.com/watch?v=1K9IPiiuu1M,"{'OATS': 4, 'OIL': 1, 'GARLIC': 1, 'MILK': 300, 'CARROTS': 0.5, 'SWEET CORN': 0.5, 'BROCCOLI': 0.5, 'RED BELL PEPPER': 0.5, 'MUSHROOM': 0.5, 'PANEER': 150, 'PARSLEY': 3, 'OLIVE OIL': 1, 'MIXED HERBS': 1, 'COOKED BROWN RICE': 2}",30.0,30.0
1013,Peri peri pull out pav,https://www.youtube.com/watch?v=SEapmNpawZI,"{'CAPSICUM': 0.5, 'YELLOW BELL PEPPER': 0.5, 'RED BELL PEPPER': 0.5, 'ONION': 0.5, 'SWEET CORN': 0.5, 'PANEER': 0.5, 'GARLIC': 2, 'MOZZARELLA CHEESE': 1, 'FRESH CORIANDER LEAVES': 3, 'MELTED BUTTER': 4, 'FRESH CORIANDER': 3, 'PAV': 12}",25.0,10.0
1014,Reshmi kebab masala,https://www.youtube.com/watch?v=m7tqLKkGK9w,{'CHICKEN': '500gm'},90.0,45.0
1015,Aloo tikki burger,https://www.youtube.com/watch?v=vyTdFvTu7iw,"{'POTATOES': '4-5', 'GREEN PEAS': '1/4th cup', 'BUTTER': '1 tbsp', 'SOAKED POHA': '1/3rd cup', 'REFINED FLOUR': '½ cup', 'CORN STARCH': '½ cup', 'BAKING POWDER': '1 tsp'}",60.0,20.0
1016,Dahi bhalle,https://www.youtube.com/watch?v=ArhgMa37lUQ,"{'URAD DAL': 1, 'MOONG DAL': 0.5, 'JEERA': 1, 'GREEN CHILLIES': 2, 'GINGER': 1, 'RAISINS': 0.25, 'OIL': 0, 'LUKE WARM WATER': 0, 'SALT': 0, 'HING': 1, 'CURD': 2, 'BLACK SALT': 0.5, 'POWDERED SUGAR': 0.25, 'JEERA POWDER': 0, 'RED CHILLI POWDER': 0, 'TAMARIND CHUTNEY': 0, 'MINT CHUTNEY': 0, 'SOAKED BOONDI': 0, 'POMEGRANATE SEEDS': 0}",10.0,30.0
1017,Chilli idli,https://www.youtube.com/watch?v=gCWsFDge8QE,"{'Idlis': '8-10 nos.', 'Refined flour (maida)': '½ cup', 'Corn flour': '½ cup', 'Baking powder': '1 tsp', 'Salt': 'to taste', 'Black pepper': 'to taste', 'Water': '100 ml', 'Oil': '2 tbsp', 'Garlic': '7-8 cloves (chopped)', 'Ginger': '1 inch (chopped)', 'Green chillies': '5-6 nos. (slit)', 'Capsicum': '2 medium size (diced)', 'Spring onion bulbs': '½ cup (diced)', 'Sugar': '1 tsp', 'Red chilli sauce': '2 tbsp', 'Soy sauce': '2 tbsp', 'Cornstarch': '1 tbsp', 'Crispy fried idlis': 0, 'Spring onion greens': '1/4th cup (chopped)'}",15.0,25.0
1018,Schezwan Noodle Dosa,https://www.youtube.com/watch?v=2Y9Nye4nA2U,"{'OIL': 2, 'SPRING ONION BULBS': 0.5, 'CAPSICUM': 2, 'CARROT': 1, 'CABBAGE': 0.5, 'SCHEZWAN SAUCE': 3, 'TOMATO KETCHUP': 2, 'RED CHILLI SAUCE': 1, 'SOY SAUCE': 1, 'NOODLES': 2, 'SPRING ONION GREENS': 2, 'DOSA BATTER': 0, 'BUTTER': 0}",15.0,30.0
1019,Chatpati tandoori shakarkandi,https://www.youtube.com/watch?v=GOAJQJH8fLs,"{'SWEET POTATO': 500, 'OLIVE OIL': 2, 'GARLIC': 7, 'RED CHILLI FLAKES': 2, 'TAMARIND CHUTNEY': 2, 'BLACK SALT': 0.5, 'FRESH MINT LEAVES': 1, 'FRESH CORIANDER': 1}",15.0,30.0
1020,Paneer chilli potato cups,https://www.youtube.com/watch?v=yQhuZsDUADg,"{'OIL': 0, 'GARLIC': 7, 'GINGER': 1, 'GREEN CHILLIES': 2, 'SPRING ONIONS': 0, 'CAPSICUM': 0.33, 'RED BELL PEPPER': 0.33, 'YELLOW BELL PEPPER': 0.33, 'SUGAR': 1, 'SOY SAUCE': 1, 'RED CHILLI SAUCE': 1, 'SALT': 0, 'PEPPER': 0, 'WATER': 100, 'CORNSTARCH': 1, 'PANEER': 250, 'POTATOES': 8, 'PANEER CHILLI FILLINGS': 0}",10.0,30.0
